44.0,0.01014212211607218,6.693800596607639E-4,0
45.0,0.010067824936354617,6.644764457994048E-4,0
46.0,0.009995252884196776,6.596866903569872E-4,0
47.0,0.009924079676724812,6.549892586638377E-4,0
48.0,0.009692575588371995,6.397099888325517E-4,0
49.0,0.009449888315982997,6.236926288548778E-4,0
50.0,0.00929862481862238,6.137092380290771E-4,0
51.0,0.009313603997438798,6.146978638309607E-4,0
52.0,0.009333273088163695,6.159960238188039E-4,0
53.0,0.009350420301006288,6.17127739866415E-4,0
54.0,0.00937074169989215,6.184689521928819E-4,0
55.0,0.009696668379682766,6.399801130590626E-4,0
56.0,0.009496742305788383,6.267849921820333E-4,0
57.0,0.009836665727956145,6.492199380451056E-4,0
58.0,0.010134620689585849,6.68884965512666E-4,0
59.0,0.010270818652744797,6.778740310811566E-4,0
60.0,0.010399349090583033,6.863570399784802E-4,0
61.0,0.010514537278209488,6.939594603618262E-4,0
62.0,0.010621578602931333,7.01024187793468E-4,0
63.0,0.010720663854637111,7.075638144060494E-4,0
64.0,0.010702096937497534,7.063383978748373E-4,0
65.0,0.01080855096299967,7.133643635579783E-4,0
66.0,0.010978956309389071,7.246111164196787E-4,0
67.0,0.01088835145041842,7.186311957276158E-4,0
68.0,0.010797707485060194,7.126486940139728E-4,0
69.0,0.010605329562578788,6.999517511302E-4,0
70.0,0.010611231314303145,7.003412667440076E-4,0
71.0,0.011024201212069921,7.275972799966148E-4,0
72.0,0.01028342537112217,6.787060744940632E-4,0
73.0,0.009890651578537045,6.52783004183445E-4,0
74.0,0.009685499805816268,6.392429871838738E-4,0
75.0,0.009478911965076699,6.256081896950621E-4,0
76.0,0.009248500466725429,6.104010308038783E-4,0
77.0,0.009077167249083636,5.9909303843952E-4,0
78.0,0.009092618569336491,6.001128255762085E-4,0
79.0,0.009208623599571086,6.077691575716918E-4,0
80.0,0.009325174523954191,6.154615185809766E-4,0
81.0,0.009361674139597157,6.178704932134124E-4,0
82.0,0.00939598066616453,6.20134723966859E-4,0
83.0,0.00936004162242339,6.177627470799438E-4,0
84.0,0.009590586171238036,6.329786873017104E-4,0
85.0,0.009716031291287177,6.412580652249537E-4,0
86.0,0.00976483975010238,6.444794235067571E-4,0
87.0,0.010030694514973473,6.620258379882492E-4,0
88.0,0.010032117862319435,6.621197789130828E-4,0
89.0,0.010317193233922606,6.80934753438892E-4,0
90.0,0.010272905343392254,6.780117526638889E-4,0
91.0,0.010357488001623803,6.835942081071711E-4,0
92.0,0.010715086910061357,7.071957360640495E-4,0
93.0,0.010675318495676246,7.045710207146322E-4,0
94.0,0.011078294255543544,7.31167420865874E-4,0
95.0,0.01148959603886859,7.58313338565327E-4,0
96.0,0.011871306899754491,7.835062553837965E-4,0
97.0,0.011659039271182614,7.694965918980525E-4,0
98.0,0.011181919814586234,7.380067077626915E-4,0
99.0,0.011024937805013414,7.276458951308854E-4,0
100.0,0.010749312904071473,7.094546516687172E-4,0
101.0,0.010194460051851116,6.728343634221737E-4,0
102.0,0.00988305879501816,6.522818804711987E-4,0
103.0,0.009541571124985526,6.297436942490447E-4,0
104.0,0.009502705465781304,6.271785607415661E-4,0
105.0,0.009462350872916152,6.245151576124661E-4,0
106.0,0.009419131359194928,6.216626697068653E-4,0
107.0,0.009440549922405629,6.230762948787715E-4,0
108.0,0.00938647794829977,6.195075445877849E-4,0
109.0,0.009405938719785257,6.20791955505827E-4,0
110.0,0.009423682493127526,6.219630445464167E-4,0
111.0,0.009508336190486282,6.275501885720946E-4,0
112.0,0.009727255944693286,6.419988923497569E-4,0
113.0,0.010119928663783574,6.679152918097159E-4,0
114.0,0.010221164018235692,6.745968252035557E-4,0
115.0,0.010739976701902507,7.088384623255655E-4,0
116.0,0.010682167984881237,7.050230870021617E-4,0
117.0,0.010629178159124359,7.015257585022077E-4,0
118.0,0.010748382220531118,7.093932265550538E-4,0
119.0,0.010742004463461756,7.08972294588476E-4,0
120.0,0.01047017046612646,6.910312507643464E-4,0
121.0,0.010529746016873658,6.949632371136614E-4,0
122.0,0.010594434421124146,6.992326717941937E-4,0
123.0,0.010553862619614406,6.965549328945508E-4,0
124.0,0.010513421099183979,6.938857925461426E-4,0
125.0,0.010118385319455261,6.678134310840473E-4,0
126.0,0.010273204829838647,6.780315187693507E-4,0
127.0,0.010185581927658496,6.722484072254608E-4,0
128.0,0.010132000114027926,6.687120075258431E-4,0
129.0,0.010152789585722872,6.700841126577096E-4,0
130.0,0.010221848983082999,6.74642032883478E-4,0
131.0,0.01029242638122725,6.793001411609986E-4,0
132.0,0.010481850278420957,6.918021183757832E-4,0
133.0,0.00986324546904169,6.509742009567516E-4,0
134.0,0.009763668322516739,6.444021092861048E-4,0
135.0,0.010240955048556643,6.759030332047385E-4,0
136.0,0.010259927724379073,6.771552298090189E-4,0
137.0,0.010296884018095472,6.795943451943011E-4,0
138.0,0.010339332738507533,6.823959607414972E-4,0
139.0,0.010631919178739648,7.017066657968168E-4,0
140.0,0.01099410093678476,7.256106618277942E-4,0
141.0,0.010703854817329345,7.064544179437368E-4,0
142.0,0.010978938836167598,7.246099631870614E-4,0
143.0,0.01090548355734879,7.197619147850202E-4,0
144.0,0.010835568675453742,7.15147532579947E-4,0
145.0,0.010764229970358159,7.104391780436385E-4,0
146.0,0.010719501354282178,7.074870893826237E-4,0
147.0,0.011080543745558365,7.313158872068521E-4,0
148.0,0.011003012891639428,7.261988508482023E-4,0
149.0,0.01070296723462921,7.063958374855278E-4,0
150.0,0.010398257332626722,6.862849839533637E-4,0
151.0,0.01040179794596197,6.8651866443349E-4,0
152.0,0.010403639378358105,6.866401989716349E-4,0
153.0,0.010093543443156803,6.66173867248349E-4,0
154.0,0.010050291300033255,6.633192258021949E-4,0
155.0,0.010051399805280754,6.633923871485298E-4,0
156.0,0.010005729504708977,6.603781473107926E-4,0
157.0,0.010264067803312585,6.774284750186307E-4,0
158.0,0.010267247273359167,6.776383200417051E-4,0
159.0,0.0102692630664863,6.777713623880958E-4,0
160.0,0.010270925148734168,6.77881059816455E-4,0
161.0,0.009708595787294647,6.407673219614467E-4,0
162.0,0.00930256538776787,6.139693155926795E-4,0
163.0,0.009570285140665595,6.316388192839293E-4,0
164.0,0.009577809129430206,6.321354025423937E-4,0
165.0,0.009608778794694055,6.341794004498077E-4,0
166.0,0.009644347450388929,6.365269317256693E-4,0
167.0,0.009954242865899233,6.569800291493494E-4,0
168.0,0.010352629348941291,6.832735370301252E-4,0
169.0,0.010586659607359598,6.987195340857335E-4,0
170.0,0.010514470365300066,6.939550441098044E-4,0
171.0,0.010657007231763004,7.033624772963583E-4,0
172.0,0.010634912863850033,7.019042490141022E-4,0
173.0,0.010612076383180584,7.003970412899186E-4,0
174.0,0.010406936492574077,6.868578085098892E-4,0
175.0,0.010445438595044805,6.893989472729572E-4,0
176.0,0.010202248450082184,6.733483977054242E-4,0
177.0,0.010065282113327002,6.643086194795822E-4,0
178.0,0.01030270642053277,6.799786237551629E-4,0
179.0,0.010126231370125832,6.68331270428305E-4,0
180.0,0.009939791737895078,6.560262547010752E-4,0
181.0,0.009880863699205475,6.521370041475614E-4,0
182.0,0.009825499913227119,6.484829942729898E-4,0
183.0,0.009842539801489494,6.496076268983067E-4,0
184.0,0.009914509566760606,6.543576314062E-4,0
185.0,0.00985119036089404,6.501785638190066E-4,0
186.0,0.009909329095683435,6.540157203151067E-4,0
187.0,0.009962205344468612,6.575055527349284E-4,0
188.0,0.009840020985020563,6.494413850113572E-4,0
189.0,0.00978592276957945,6.458709027922437E-4,0
190.0,0.00986995502808034,6.514170318533025E-4,0
191.0,0.009926345415293254,6.551387974093548E-4,0
192.0,0.009847850883740393,6.49958158326866E-4,0
193.0,0.009896218620609739,6.531504289602428E-4,0
194.0,0.00994715739414264,6.565123880134143E-4,0
195.0,0.010032262140758686,6.621293012900733E-4,0
196.0,0.010333960932495213,6.82041421544684E-4,0
197.0,0.010431290681915055,6.884651850063936E-4,0
198.0,0.010253731732634103,6.767462943538509E-4,0
199.0,0.010272061082658594,6.779560314554672E-4,0
200.0,0.01022229989276437,6.746717929224485E-4,0
201.0,0.010176032239527904,6.716181278088418E-4,0
202.0,0.01029269410772792,6.793178111100428E-4,0
203.0,0.010132439307062072,6.687409942660968E-4,0
204.0,0.010134522340905996,6.688784744997958E-4,0
205.0,0.009803950452463793,6.470607298626103E-4,0
206.0,0.009815210929621787,6.47803921355038E-4,0
207.0,0.009621561840310489,6.350230814604923E-4,0
208.0,0.009414042366956464,6.213267962191267E-4,0
209.0,0.00947799322679973,6.255475529687823E-4,0
210.0,0.009542688337834218,6.298174302970584E-4,0
211.0,0.009902192189865603,6.535446845311298E-4,0
212.0,0.009938348836147422,6.559310231857298E-4,0
213.0,0.010065711770023526,6.643369768215528E-4,0
214.0,0.010114617775600429,6.675647731896284E-4,0
215.0,0.010167567550740116,6.710594583488477E-4,0
216.0,0.010130003490945814,6.685802304024237E-4,0
217.0,0.01022350023535221,6.747510155332459E-4,0
218.0,0.01058887103021197,6.988654879939901E-4,0
219.0,0.01052749287240599,6.948145295787954E-4,0
220.0,0.010665119059456267,7.038978579241137E-4,0
221.0,0.010687205811925475,7.053555835870814E-4,0
222.0,0.010708705287664277,7.067745489858423E-4,0
223.0,0.010741389783532703,7.089317257131584E-4,0
224.0,0.01052570861571702,6.946967686373233E-4,0
225.0,0.010540556000752727,6.9567669604968E-4,0
226.0,0.010333665750103253,6.820219395068147E-4,0
227.0,0.009938916372990537,6.559684806173755E-4,0
228.0,0.00981670177310228,6.479023170247505E-4,0
229.0,0.009691293520236474,6.396253723356073E-4,0
230.0,0.009579282684705981,6.322326571905947E-4,0
231.0,0.009401370251994957,6.204904366316671E-4,0
232.0,0.009239925447196685,6.098350795149813E-4,0
233.0,0.009180280583503671,6.058985185112423E-4,0
234.0,0.009130688036418675,6.026254104036326E-4,0
235.0,0.009143430241437572,6.034663959348798E-4,0
236.0,0.009157544553113864,6.043979405055151E-4,0
237.0,0.009403788908053533,6.206500679315332E-4,0
238.0,0.009513282857911661,6.278766686221697E-4,0
239.0,0.009606482274361146,6.340278301078357E-4,0
240.0,0.0097420318727823,6.429741036036318E-4,0
241.0,0.010063101438664937,6.641646949518859E-4,0
242.0,0.010104528271684468,6.668988659311749E-4,0
243.0,0.010142760141451861,6.694221693358228E-4,0
244.0,0.010182032943535141,6.720141742733194E-4,0
245.0,0.009945782103332393,6.56421618819938E-4,0
246.0,0.009911559547638378,6.54162930144133E-4,0
247.0,0.009862110666075868,6.508993039610073E-4,0
248.0,0.009899524586868255,6.533686227333049E-4,0
249.0,0.00989010686341455,6.527470529853604E-4,0
250.0,0.009877948731767006,6.519446162966224E-4,0
251.0,0.009775510790912486,6.45183712200224E-4,0
252.0,0.009846512460400053,6.498698223864035E-4,0
253.0,0.009422515767374582,6.218860406467224E-4,0
254.0,0.009378036623087685,6.189504171237873E-4,0
255.0,0.00955485944155915,6.306207231429039E-4,0
256.0,0.009394928884977866,6.200653064085391E-4,0
257.0,0.009228549687595504,6.090842793813033E-4,0
258.0,0.009129506950004444,6.025474587002933E-4,0
259.0,0.009103351442873404,6.008211952296447E-4,0
260.0,0.009109864880136594,6.012510820890153E-4,0
261.0,0.009057583092844008,5.978004841277045E-4,0
262.0,0.008935408067161484,5.89736932432658E-4,0
263.0,0.00896942119415945,5.919817988145237E-4,0
264.0,0.009001695963998987,5.941119336239332E-4,0
265.0,0.009286443701001844,6.129052842661217E-4,0
266.0,0.009612259238050794,6.344091097113525E-4,0
267.0,0.00959379770043272,6.331906482285595E-4,0
268.0,0.009486294583557549,6.260954425147983E-4,0
269.0,0.009400345940690375,6.204228320855648E-4,0
270.0,0.00940915697069076,6.210043600655903E-4,0
271.0,0.009419363253638648,6.216779747401508E-4,0
272.0,0.00963812383376152,6.361161730282604E-4,0
273.0,0.009400730609127387,6.204482202024075E-4,0
274.0,0.00961699411115444,6.34721611336193E-4,0
275.0,0.009824625352640882,6.484252732742983E-4,0
276.0,0.010016393953815806,6.610820009518432E-4,0
277.0,0.009871838091226813,6.515413140209698E-4,0
278.0,0.009722036618726362,6.416544168359399E-4,0
279.0,0.009767415621251753,6.446494310026157E-4,0
280.0,0.009701336257133573,6.402881929708158E-4,0
281.0,0.009607569923788934,6.340996149700697E-4,0
282.0,0.009469169946216705,6.249652164503026E-4,0
283.0,0.009357973618351924,6.17626258811227E-4,0
284.0,0.009283422519862267,6.127058863109097E-4,0
285.0,0.009092972619466804,6.001361928848091E-4,0
286.0,0.008896898868832223,5.871953253429267E-4,0
287.0,0.008794187581154633,5.804163803562058E-4,0
288.0,0.008900258759098601,5.874170781005077E-4,0
289.0,0.008965953803910005,5.917529510580604E-4,0
290.0,0.008773205107929363,5.790315371233379E-4,0
291.0,0.008994544844938992,5.936399597659735E-4,0
292.0,0.00920126244438129,6.072833213291652E-4,0
293.0,0.009188652771945683,6.064510829484151E-4,0
294.0,0.009409881908065493,6.210522059323226E-4,0
295.0,0.009570798606215998,6.316727080102559E-4,0
296.0,0.009621117405057462,6.349937487337925E-4,0
297.0,0.009612384530761808,6.344173790302794E-4,0
298.0,0.009562030188747149,6.310939924573119E-4,0
299.0,0.009512569959062873,6.278296172981497E-4,0
300.0,0.00939183415204551,6.198610540350037E-4,0
301.0,0.009246708123773345,6.102827361690408E-4,0
302.0,0.009244130219344948,6.101125944767666E-4,0
303.0,0.00917436571451238,6.055081371578172E-4,0
304.0,0.009145843163529115,6.036256487929216E-4,0
305.0,0.008965348693322727,5.917130137593E-4,0
306.0,0.008773911218713987,5.790781404351232E-4,0
307.0,0.008668641031536901,5.721303080814355E-4,0
308.0,0.008675447694906004,5.725795478637962E-4,0
309.0,0.008514948128691819,5.619865764936601E-4,0
310.0,0.008499209920901696,5.609478547795119E-4,0
311.0,0.008506854122370743,5.614523720764691E-4,0
312.0,0.008513245650971458,5.618742129641163E-4,0
313.0,0.008515075028093441,5.619949518541671E-4,0
314.0,0.008646408613004315,5.706629684582848E-4,0
315.0,0.00876793871547677,5.786839552214668E-4,0
316.0,0.008822056476058358,5.822557274198516E-4,0
317.0,0.008867778350363724,5.852733711240059E-4,0
318.0,0.009065260220189608,5.983071745325142E-4,0
319.0,0.008990654666782607,5.933832080076521E-4,0
320.0,0.00891481394753594,5.88377720537372E-4,0
321.0,0.009010309910751003,5.946804541095662E-4,0
322.0,0.009106890359096783,6.010547637003877E-4,0
323.0,0.009125600426771876,6.022896281669438E-4,0
324.0,0.009237103333229206,6.096488199931276E-4,0
325.0,0.00926586382628073,6.115470125345283E-4,0
326.0,0.009313444570450828,6.146873416497546E-4,0
327.0,0.009189278326759746,6.064923695661432E-4,0
328.0,0.009085302253477843,5.996299487295377E-4,0
329.0,0.009036963106836611,5.964395650512164E-4,0
330.0,0.00897396192636627,5.922814871401737E-4,0
331.0,0.009065039842957555,5.982926296351986E-4,0
332.0,0.008826492467145222,5.825485028315846E-4,0
333.0,0.008863051495091454,5.84961398676036E-4,0
334.0,0.008898409895408342,5.872950530969506E-4,0
335.0,0.008531823732759798,5.631003663621468E-4,0
336.0,0.008552394299394039,5.644580237600065E-4,0
337.0,0.008448357187755561,5.57591574391867E-4,0
338.0,0.008788778545932966,5.800593840315758E-4,0
339.0,0.008807498596057863,5.81294907339819E-4,0
340.0,0.008772429307052415,5.789803342654594E-4,0
341.0,0.008637636068390613,5.700839805137805E-4,0
342.0,0.008736503673316257,5.76609242438873E-4,0
343.0,0.008692219751856044,5.73686503622499E-4,0
344.0,0.008741435012098057,5.769347107984718E-4,0
345.0,0.00863669448918326,5.700218362860952E-4,0
346.0,0.008801045610606744,5.808690103000451E-4,0
347.0,0.008774311564111337,5.791045632313483E-4,0
348.0,0.00874803358709796,5.773702167484653E-4,0
349.0,0.009032372298000588,5.961365716680388E-4,0
350.0,0.009075853572802151,5.99006335804942E-4,0
351.0,0.009001628721384814,5.941074956113978E-4,0
352.0,0.00892306063751421,5.889220020759379E-4,0
353.0,0.008800718705444983,5.808474345593689E-4,0
354.0,0.008669339171237207,5.721763853016557E-4,0
355.0,0.008529382643704802,5.629392544845169E-4,0
356.0,0.008591991778730828,5.670714573962346E-4,0
357.0,0.008494797828064858,5.606566566522807E-4,0
358.0,0.008600115085830662,5.676075956648237E-4,0
359.0,0.008699076657644026,5.741390594045057E-4,0
360.0,0.008741865874612653,5.769631477244351E-4,0
361.0,0.00877421895240427,5.790984508586819E-4,0
362.0,0.008805666731572279,5.811740042837704E-4,0
363.0,0.008927272920116736,5.892000127277046E-4,0
364.0,0.008794756728681382,5.804539440929712E-4,0
365.0,0.008884561518065867,5.863810601923473E-4,0
366.0,0.008970991656884371,5.920854493543685E-4,0
367.0,0.008671490314679627,5.723183607688554E-4,0
368.0,0.008628822476560116,5.695022834529676E-4,0
369.0,0.00858792950735982,5.668033474857481E-4,0
370.0,0.008616247426483134,5.686723301478869E-4,0
371.0,0.008638153625084598,5.701181392555835E-4,0
372.0,0.008549433462657708,5.642626085354087E-4,0
373.0,0.008340780112244076,5.504914874081091E-4,0
374.0,0.008268177050407532,5.456996853268972E-4,0
375.0,0.008182481395887795,5.400437721285945E-4,0
376.0,0.008221826795617462,5.426405685107525E-4,0
377.0,0.008242672430081834,5.44016380385401E-4,0
378.0,0.008257249387119445,5.449784595498834E-4,0
379.0,0.008202833983485782,5.413870429100616E-4,0
380.0,0.008248136274514786,5.443769941179758E-4,0
381.0,0.00817567572237048,5.395945976764516E-4,0
382.0,0.008190817869683977,5.405939793991425E-4,0
383.0,0.008274026120505798,5.460857239533827E-4,0
384.0,0.008340242254970872,5.504559888280776E-4,0
385.0,0.008241486430372686,5.439381044045974E-4,0
386.0,0.008381476726999154,5.531774639819442E-4,0
387.0,0.008291851677777741,5.472622107333309E-4,0
388.0,0.008238103635335645,5.437148399321526E-4,0
389.0,0.008227335797554709,5.430041626386108E-4,0
390.0,0.008213886879165234,5.421165340249055E-4,0
391.0,0.008200531692778758,5.412350917233981E-4,0
392.0,0.00803870526192599,5.305545472871154E-4,0
393.0,0.008148984860478076,5.378330007915531E-4,0
394.0,0.008258962914157869,5.450915523344193E-4,0
395.0,0.008094097237685878,5.342104176872679E-4,0
396.0,0.007923649471103997,5.229608650928638E-4,0
397.0,0.007965739069667053,5.257387785980256E-4,0
398.0,0.008013172119180645,5.288693598659226E-4,0
399.0,0.00798121604409736,5.267602589104258E-4,0
400.0,0.008007019134809537,5.284632628974295E-4,0
401.0,0.007851841871633215,5.182215635277923E-4,0
402.0,0.00792589888434753,5.23109326366937E-4,0
403.0,0.007822650634845229,5.162949418997851E-4,0
404.0,0.007916981108891205,5.225207531868196E-4,0
405.0,0.008075915081119144,5.330103953538636E-4,0
406.0,0.008024952517533145,5.296468661571876E-4,0
407.0,0.00792347495368866,5.229493469434516E-4,0
408.0,0.007868214892753005,5.193021829216984E-4,0
409.0,0.007913632281670756,5.2229973059027E-4,0
410.0,0.007959644590159456,5.253365429505241E-4,0
411.0,0.008005356015889373,5.283534970486986E-4,0
412.0,0.007907791823259177,5.219142603351057E-4,0
413.0,0.007985582101881564,5.270484187241833E-4,0
414.0,0.008115515063517813,5.356239941921757E-4,0
415.0,0.00810645688742323,5.350261545699332E-4,0
416.0,0.00802689439515246,5.297750300800625E-4,0
417.0,0.008052669249517527,5.314761704681568E-4,0
